,tweet_id,timestamp,source,expanded_urls,text,retweet_count,favorite_count,stage,rating,breed,names,day_of_week
843,740214038584557568,2016-06-07 16:09:13+00:00,iPhone,https://twitter.com/dog_rates/status/740214038584557568/photo/1,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,2069,6916,,10.0,Chesapeake_Bay_retriever,getting,1
844,739979191639244800,2016-06-07 00:36:02+00:00,iPhone,https://twitter.com/dog_rates/status/739979191639244800/photo/1,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,6220,20657,,12.0,Irish_water_spaniel,Nollie,1
845,739932936087216128,2016-06-06 21:32:13+00:00,iPhone,https://twitter.com/dog_rates/status/739932936087216128/photo/1,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,1130,4193,,10.0,redbone,Rorie,0
846,739844404073074688,2016-06-06 15:40:26+00:00,iPhone,https://twitter.com/dog_rates/status/739844404073074688/photo/1,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,897,3928,,12.0,toy_poodle,Simba,0
847,739623569819336705,2016-06-06 01:02:55+00:00,vine_make_a_scene,https://vine.co/v/iY9Fr1I31U6,Here's a doggo that don't need no human. 12/10 independent af (vid by @MichelleLiuCee) https://t.co/vdgtdb6rON,1431,3932,doggo,12.0,,None,0
848,739606147276148736,2016-06-05 23:53:41+00:00,iPhone,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1",Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,1739,5555,pupper,9.0,Blenheim_spaniel,Benji,6
849,739544079319588864,2016-06-05 19:47:03+00:00,iPhone,https://twitter.com/dog_rates/status/739544079319588864/photo/1,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,22508,40997,,10.0,Labrador_retriever,None,6
850,739485634323156992,2016-06-05 15:54:48+00:00,iPhone,"https://twitter.com/dog_rates/status/739485634323156992/photo/1,https://twitter.com/dog_rates/status/739485634323156992/photo/1",This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,3078,7425,,6.0,Walker_hound,Kyle,6
851,739238157791694849,2016-06-04 23:31:25+00:00,iPhone,https://twitter.com/dog_rates/status/739238157791694849/video/1,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,61084,119896,doggo,13.0,Eskimo_dog,None,5
852,738885046782832640,2016-06-04 00:08:17+00:00,iPhone,https://twitter.com/dog_rates/status/738885046782832640/photo/1,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,1201,3901,,11.0,American_Staffordshire_terrier,Charles,5
853,738883359779196928,2016-06-04 00:01:35+00:00,iPhone,"https://twitter.com/dog_rates/status/738883359779196928/photo/1,https://twitter.com/dog_rates/status/738883359779196928/photo/1",When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,849,3447,,10.0,Labrador_retriever,None,5
854,738537504001953792,2016-06-03 01:07:16+00:00,iPhone,"https://twitter.com/dog_rates/status/738537504001953792/photo/1,https://twitter.com/dog_rates/status/738537504001953792/photo/1",This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,1636,5270,puppo,11.0,chow,Bayley,4
855,738402415918125056,2016-06-02 16:10:29+00:00,iPhone,https://twitter.com/dog_rates/status/738402415918125056/photo/1,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",884,3360,,10.0,cocker_spaniel,None,3
856,738184450748633089,2016-06-02 01:44:22+00:00,iPhone,https://twitter.com/dog_rates/status/738184450748633089/photo/1,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",1263,4465,,9.0,Bedlington_terrier,None,3
857,738166403467907072,2016-06-02 00:32:39+00:00,iPhone,"https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1",This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,3576,9091,,12.0,keeshond,Axel,3
858,738156290900254721,2016-06-01 23:52:28+00:00,iPhone,https://twitter.com/dog_rates/status/738156290900254721/photo/1,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,687,2610,,10.0,pug,Storkson,2
859,737826014890496000,2016-06-01 02:00:04+00:00,iPhone,"https://twitter.com/dog_rates/status/737826014890496000/photo/1,https://twitter.com/dog_rates/status/737826014890496000/photo/1",This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,1850,5445,,10.0,vizsla,Remy,2
860,737800304142471168,2016-06-01 00:17:54+00:00,iPhone,https://twitter.com/dog_rates/status/737800304142471168/photo/1,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,3633,10337,,10.0,malamute,Bella,2
861,737678689543020544,2016-05-31 16:14:39+00:00,iPhone,https://twitter.com/dog_rates/status/737678689543020544/photo/1,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,1392,5202,,11.0,Pembroke,None,1
862,737445876994609152,2016-05-31 00:49:32+00:00,iPhone,https://twitter.com/dog_rates/status/737445876994609152/photo/1,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,4687,10615,,13.0,Samoyed,None,1
863,737322739594330112,2016-05-30 16:40:14+00:00,iPhone,https://twitter.com/dog_rates/status/737322739594330112/photo/1,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,851,3722,,9.0,,Lily,0
864,737310737551491075,2016-05-30 15:52:33+00:00,iPhone,https://twitter.com/dog_rates/status/737310737551491075/video/1,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,7801,15176,pupper,13.0,,None,0
865,736736130620620800,2016-05-29 01:49:16+00:00,iPhone,https://twitter.com/dog_rates/status/736736130620620800/photo/1,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,1823,4436,,13.0,schipperke,Chadrick,6
866,736392552031657984,2016-05-28 03:04:00+00:00,vine_make_a_scene,https://vine.co/v/iEggaEOiLO3,Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX,7785,18329,pupper,13.0,,mad,5
867,736365877722001409,2016-05-28 01:18:00+00:00,iPhone,"https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1",This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,1313,4117,pupper,11.0,toy_poodle,Rory,5
868,736225175608430592,2016-05-27 15:58:54+00:00,iPhone,https://twitter.com/dog_rates/status/736225175608430592/photo/1,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,2906,8399,,10.0,Labrador_retriever,very,4
869,736010884653420544,2016-05-27 01:47:23+00:00,iPhone,"https://twitter.com/dog_rates/status/736010884653420544/photo/1,https://twitter.com/dog_rates/status/736010884653420544/photo/1",Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,3122,8128,,10.0,golden_retriever,None,4
870,735991953473572864,2016-05-27 00:32:10+00:00,iPhone,"https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1",This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,1209,3720,,11.0,cocker_spaniel,Maxaroni,4
871,735648611367784448,2016-05-26 01:47:51+00:00,iPhone,https://twitter.com/dog_rates/status/735648611367784448/photo/1,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,1153,4132,pupper,12.0,Pembroke,None,3
872,735635087207878657,2016-05-26 00:54:06+00:00,iPhone,"https://twitter.com/dog_rates/status/735635087207878657/photo/1,https://twitter.com/dog_rates/status/735635087207878657/photo/1",This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,2462,6371,,11.0,pug,Dakota,3
873,735274964362878976,2016-05-25 01:03:06+00:00,iPhone,"https://twitter.com/dog_rates/status/735274964362878976/photo/1,https://twitter.com/dog_rates/status/735274964362878976/photo/1",We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,5328,13436,,11.0,,None,2
874,735256018284875776,2016-05-24 23:47:49+00:00,iPhone,https://twitter.com/dog_rates/status/735256018284875776/photo/1,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,932,3445,doggo,8.0,Staffordshire_bullterrier,Kellogg,1
875,735137028879360001,2016-05-24 15:55:00+00:00,iPhone,https://twitter.com/dog_rates/status/735137028879360001/photo/1,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,1014,3225,pupper,9.0,Walker_hound,Buckley,1
876,734912297295085568,2016-05-24 01:02:00+00:00,iPhone,https://twitter.com/dog_rates/status/734912297295085568/photo/1,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,545,2831,,10.0,Maltese_dog,Jax,1
877,734787690684657664,2016-05-23 16:46:51+00:00,iPhone,"https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1",This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,6616,12981,,13.0,golden_retriever,None,0
878,734776360183431168,2016-05-23 16:01:50+00:00,iPhone,https://twitter.com/dog_rates/status/734776360183431168/photo/1,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,570,2591,,11.0,Siberian_husky,Livvie,0
879,734559631394082816,2016-05-23 01:40:38+00:00,vine_make_a_scene,https://vine.co/v/iExiLXiiHvX,When your friend is turnt af and you're just trying to chill. 10/10 (vid by @presgang) https://t.co/OufVDk23JC,416,1536,,10.0,,None,0
880,733828123016450049,2016-05-21 01:13:53+00:00,iPhone,"https://twitter.com/dog_rates/status/733828123016450049/photo/1,https://twitter.com/dog_rates/status/733828123016450049/photo/1",This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,818,3692,,10.0,beagle,Terry,5
881,733822306246479872,2016-05-21 00:50:46+00:00,iPhone,https://twitter.com/dog_rates/status/733822306246479872/photo/1,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,1060,3778,,10.0,Lhasa,Moose,5
882,733482008106668032,2016-05-20 02:18:32+00:00,iPhone,https://twitter.com/dog_rates/status/733482008106668032/photo/1,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",991,3248,,10.0,French_bulldog,None,4
883,733460102733135873,2016-05-20 00:51:30+00:00,iPhone,https://twitter.com/dog_rates/status/733460102733135873/photo/1,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,1341,4334,,11.0,chow,Hermione,4
884,733109485275860992,2016-05-19 01:38:16+00:00,iPhone,https://twitter.com/dog_rates/status/733109485275860992/photo/1,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",17651,50831,doggo/pupper,12.0,golden_retriever,None,3
885,732732193018155009,2016-05-18 00:39:02+00:00,iPhone,https://twitter.com/dog_rates/status/732732193018155009/photo/1,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,559,2515,,12.0,Staffordshire_bullterrier,Ralpher,2
886,732726085725589504,2016-05-18 00:14:46+00:00,iPhone,https://twitter.com/dog_rates/status/732726085725589504/photo/1,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,925,3653,,11.0,Pomeranian,Aldrick,2
887,732585889486888962,2016-05-17 14:57:41+00:00,iPhone,"https://twitter.com/dog_rates/status/732585889486888962/photo/1,https://twitter.com/dog_rates/status/732585889486888962/photo/1","When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",815,3791,,10.0,Staffordshire_bullterrier,None,1
888,732375214819057664,2016-05-17 01:00:32+00:00,iPhone,https://twitter.com/dog_rates/status/732375214819057664/photo/1,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,2642,8359,doggo,11.0,basset,Kyle,1
889,732005617171337216,2016-05-16 00:31:53+00:00,iPhone,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,5722,15407,,11.0,English_setter,Larry,0
890,731285275100512256,2016-05-14 00:49:30+00:00,iPhone,https://twitter.com/dog_rates/status/731285275100512256/photo/1,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,1029,3601,,12.0,Pembroke,Solomon,5
891,730924654643314689,2016-05-13 00:56:32+00:00,iPhone,https://twitter.com/dog_rates/status/730924654643314689/photo/1,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,2076,6328,,9.0,Newfoundland,None,4
892,730573383004487680,2016-05-12 01:40:42+00:00,iPhone,"https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1",This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,2250,5064,pupper,10.0,American_Staffordshire_terrier,Rooney,3
893,730427201120833536,2016-05-11 15:59:50+00:00,iPhone,https://twitter.com/dog_rates/status/730427201120833536/photo/1,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,1097,3582,,11.0,Eskimo_dog,Crystal,2
894,730211855403241472,2016-05-11 01:44:07+00:00,iPhone,https://twitter.com/dog_rates/status/730211855403241472/photo/1,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,1102,3945,,11.0,pug,Ziva,2
895,730196704625098752,2016-05-11 00:43:55+00:00,iPhone,https://twitter.com/dog_rates/status/730196704625098752/photo/1,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,2020,5016,,6.0,,Charles,2
896,729854734790754305,2016-05-10 02:05:03+00:00,iPhone,https://twitter.com/dog_rates/status/729854734790754305/photo/1,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,1180,4167,,11.0,,Ollie,1
897,729823566028484608,2016-05-10 00:01:12+00:00,iPhone,https://twitter.com/dog_rates/status/729823566028484608/photo/1,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,1300,4113,,13.0,kelpie,Stefan,1
898,729463711119904772,2016-05-09 00:11:16+00:00,iPhone,https://twitter.com/dog_rates/status/729463711119904772/photo/1,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,2430,5980,,13.0,German_shepherd,Pupcasso,0
899,729113531270991872,2016-05-08 00:59:46+00:00,iPhone,"https://twitter.com/dog_rates/status/729113531270991872/photo/1,https://twitter.com/dog_rates/status/729113531270991872/photo/1","""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",341,1944,,10.0,,None,6
900,728986383096946689,2016-05-07 16:34:32+00:00,iPhone,"https://twitter.com/dog_rates/status/728986383096946689/photo/1,https://twitter.com/dog_rates/status/728986383096946689/photo/1","This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",854,3247,,11.0,Maltese_dog,Puff,5
901,728760639972315136,2016-05-07 01:37:30+00:00,iPhone,"https://twitter.com/dog_rates/status/728760639972315136/photo/1,https://twitter.com/dog_rates/status/728760639972315136/photo/1","When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",1783,4826,,13.0,Pembroke,None,5
902,728751179681943552,2016-05-07 00:59:55+00:00,iPhone,https://twitter.com/dog_rates/status/728751179681943552/photo/1,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,707,2863,,10.0,Saint_Bernard,Flurpson,5
903,728653952833728512,2016-05-06 18:33:34+00:00,iPhone,"https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1",This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,1085,3411,,8.0,,Coleman,4
904,728409960103686147,2016-05-06 02:24:02+00:00,iPhone,https://twitter.com/dog_rates/status/728409960103686147/photo/1,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,2096,5068,,10.0,Saint_Bernard,Wallace,4
905,728387165835677696,2016-05-06 00:53:27+00:00,iPhone,https://twitter.com/dog_rates/status/728387165835677696/photo/1,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",1003,3789,,12.0,collie,Enchilada,4
906,728046963732717569,2016-05-05 02:21:37+00:00,iPhone,https://twitter.com/dog_rates/status/728046963732717569/photo/1,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,1236,4446,,11.0,Newfoundland,Raymond,3
907,728035342121635841,2016-05-05 01:35:26+00:00,iPhone,"https://twitter.com/dog_rates/status/728035342121635841/photo/1,https://twitter.com/dog_rates/status/728035342121635841/photo/1",This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,1747,4695,pupper,12.0,Pomeranian,all,3
908,728015554473250816,2016-05-05 00:16:48+00:00,iPhone,https://twitter.com/dog_rates/status/728015554473250816/photo/1,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,1148,4220,pupper,11.0,cocker_spaniel,Rueben,3
909,727685679342333952,2016-05-04 02:26:00+00:00,iPhone,https://twitter.com/dog_rates/status/727685679342333952/photo/1,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,665,3036,,12.0,Border_collie,Cilantro,2
910,727644517743104000,2016-05-03 23:42:26+00:00,iPhone,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1",Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,1829,6075,doggo,13.0,Great_Pyrenees,None,1
911,727524757080539137,2016-05-03 15:46:33+00:00,iPhone,"https://twitter.com/dog_rates/status/727524757080539137/photo/1,https://twitter.com/dog_rates/status/727524757080539137/photo/1",This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,1278,4608,pupper,10.0,Pomeranian,None,1
912,727314416056803329,2016-05-03 01:50:44+00:00,iPhone,"https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1",This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,781,3435,pupper,11.0,toy_poodle,None,1
913,727286334147182592,2016-05-02 23:59:09+00:00,iPhone,https://twitter.com/dog_rates/status/727286334147182592/photo/1,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,852,3135,,9.0,Chihuahua,None,0
914,727175381690781696,2016-05-02 16:38:15+00:00,iPhone,"https://twitter.com/dog_rates/status/727175381690781696/photo/1,https://twitter.com/dog_rates/status/727175381690781696/photo/1",This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,1447,4011,,10.0,flat-coated_retriever,Karll,0
915,727155742655025152,2016-05-02 15:20:13+00:00,vine_make_a_scene,https://vine.co/v/ixa1ejbXiM7,When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 https://t.co/BRkhj6tdN0,1393,3756,,11.0,,None,0
916,726935089318363137,2016-05-02 00:43:25+00:00,iPhone,"https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1",This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,2570,7088,,12.0,toy_poodle,Sprout,0
917,726887082820554753,2016-05-01 21:32:40+00:00,iPhone,https://twitter.com/dog_rates/status/726887082820554753/photo/1,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,1582,3953,,10.0,soft-coated_wheaten_terrier,Blitz,6
918,726828223124897792,2016-05-01 17:38:46+00:00,iPhone,https://twitter.com/dog_rates/status/726828223124897792/photo/1,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,1043,3663,,12.0,miniature_pinscher,Bloop,6
919,726224900189511680,2016-04-30 01:41:23+00:00,iPhone,https://twitter.com/dog_rates/status/726224900189511680/photo/1,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,1197,4548,,9.0,standard_poodle,None,5
920,725842289046749185,2016-04-29 00:21:01+00:00,iPhone,https://twitter.com/dog_rates/status/725842289046749185/photo/1,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,2772,7254,,12.0,toy_poodle,Colby,4
921,725786712245440512,2016-04-28 20:40:11+00:00,iPhone,https://twitter.com/dog_rates/status/725786712245440512/photo/1,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,1424,4286,pupper,11.0,chow,Lillie,3
922,725729321944506368,2016-04-28 16:52:08+00:00,iPhone,https://twitter.com/dog_rates/status/725729321944506368/photo/1,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,1872,5349,,12.0,boxer,Lola,3
923,725458796924002305,2016-04-27 22:57:10+00:00,iPhone,https://twitter.com/foxdeportes/status/725136065078521856,"Pup had to be removed cuz it wouldn't have been fair to the opposing team. 13/10 absolute legend ⚽️
https://t.co/BHICimO58W",649,1452,,13.0,,None,2
924,724983749226668032,2016-04-26 15:29:30+00:00,iPhone,https://twitter.com/dog_rates/status/724983749226668032/photo/1,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,1364,3828,,12.0,golden_retriever,Fred,1
925,724771698126512129,2016-04-26 01:26:53+00:00,iPhone,"https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1",Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,670,2447,doggo,11.0,German_short-haired_pointer,None,1
926,724405726123311104,2016-04-25 01:12:38+00:00,iPhone,https://twitter.com/dog_rates/status/724405726123311104/photo/1,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,1720,5458,pupper,10.0,golden_retriever,Ashleigh,0
927,724049859469295616,2016-04-24 01:38:33+00:00,iPhone,https://twitter.com/dog_rates/status/724049859469295616/photo/1,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,1847,4454,,10.0,Border_collie,Kreggory,6
928,724046343203856385,2016-04-24 01:24:35+00:00,iPhone,https://twitter.com/dog_rates/status/724046343203856385/photo/1,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",587,2744,,10.0,boxer,Sarge,6
929,724004602748780546,2016-04-23 22:38:43+00:00,iPhone,"https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1",This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,1642,4310,pupper,11.0,pug,Luther,5
930,723912936180330496,2016-04-23 16:34:28+00:00,iPhone,https://twitter.com/dog_rates/status/723912936180330496/photo/1,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,1285,4018,,12.0,Samoyed,Sugar,5
931,723688335806480385,2016-04-23 01:41:59+00:00,iPhone,"https://twitter.com/dog_rates/status/723688335806480385/photo/1,https://twitter.com/dog_rates/status/723688335806480385/photo/1",This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,3108,7918,,12.0,chow,Reginald,5
932,723673163800948736,2016-04-23 00:41:42+00:00,iPhone,https://twitter.com/dog_rates/status/723673163800948736/photo/1,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,933,3113,,10.0,golden_retriever,Ivar,5
933,723179728551723008,2016-04-21 16:00:57+00:00,iPhone,https://twitter.com/dog_rates/status/723179728551723008/photo/1,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,1962,5450,,8.0,Norwegian_elkhound,Jangle,3
934,722974582966214656,2016-04-21 02:25:47+00:00,iPhone,https://twitter.com/dog_rates/status/722974582966214656/photo/1,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,1639,4221,,13.0,Great_Dane,None,3
935,722613351520608256,2016-04-20 02:30:23+00:00,iPhone,https://twitter.com/dog_rates/status/722613351520608256/photo/1,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,1713,5121,,12.0,Labrador_retriever,Schnitzel,2
